loss_history,auc_history
0.70539975,0.4827467714208046
0.9549922,0.5267750018911267
1.679528,0.43698272176157105
0.7735866,0.5187847964300925
1.1154836,0.5025556596165601
1.2971284,0.4962589640975662
0.86051285,0.4522773159798039
0.70958996,0.5131159824935687
0.6963823,0.5256115032078463
0.6934704,0.5380635369597462
0.70773184,0.48967516069788797
0.69836354,0.509214074153168
0.69640815,0.5203430141024353
0.69920003,0.5007983768568238
0.69776726,0.49730598653710906
0.7047976,0.47842739470627793
0.69659054,0.5047485057735284
0.69070023,0.5421342191013814
0.6939671,0.5317210731248782
0.69111824,0.5187538220777658
0.68420047,0.5479679802955665
0.6893834,0.524856189533141
0.6884463,0.5365293386145911
0.68779933,0.5417144609428529
0.68850243,0.5494991476891843
0.68574405,0.5664130713060225
0.6873672,0.5463353288831934
0.6866536,0.5618306470093958
0.6746893,0.6043230519713518
0.6800354,0.5723308109021242
0.6849003,0.5649819546356271
0.6804052,0.5732680852693877
0.67871356,0.5862202335592626
0.6802933,0.5805117695504779
0.6792768,0.5988809689366821
0.6779668,0.5811494583453168
0.6732559,0.6069045826757813
0.67298585,0.6071615779002142
0.67269236,0.6172419791411794
0.6754149,0.5999811621517985
0.6694622,0.6177131892903147
0.66883385,0.6251198557437735
0.66223586,0.6420968574871374
0.664376,0.6255181620853263
0.6608702,0.6373723020201244
0.6702676,0.6183931679513417
0.660522,0.6382030940670811
0.6538974,0.6472898092225098
0.65079117,0.6622342081690721
0.6561942,0.6506384784019228
0.64145476,0.6797343329459261
0.65274197,0.6554951586616815
0.64386815,0.6745708259924396
0.637105,0.6799452667283379
0.64113533,0.67655504228487
0.63987327,0.6721240004570985
0.6371078,0.6776673060036049
0.6364349,0.6785005603660034
0.64252245,0.6687248527645812
0.635283,0.6870249977984786
0.6547318,0.6660228751063448
0.6386169,0.6734243018671684
0.63877416,0.6788483269809045
0.63975143,0.6789674190074313
0.63785714,0.6778823299392749
0.6372228,0.6798238679105157
0.63627315,0.6827406939338235
0.64413035,0.672958964607741
0.63526154,0.6797299163926438
0.6337885,0.69218940164087
0.62707585,0.6993676111930432
0.6271049,0.6975947480075684
0.64108664,0.6742514397686812
0.62869465,0.6960327963176064
0.6330179,0.6831171803405433
0.6363238,0.6892591490060033
0.64002377,0.6745718201817532
0.6278368,0.6935763589301122
0.6435207,0.6706459351296907
0.6421389,0.6748881690132763
0.6303853,0.6941722196691177
0.62329817,0.703646121633655
0.61975527,0.7122713414634146
0.62447584,0.7025603948560741
0.6401016,0.6760643115942029
0.6220361,0.7039571046813864
0.63958395,0.6803023344337364
0.63664764,0.6811944140302348
0.6141223,0.716731311791367
0.6263459,0.7007873108533682
0.6243865,0.7102493286205598
0.6139101,0.71218286352988
0.62148947,0.7019706559263521
0.63197947,0.6951129872311829
0.6114713,0.723732809692695
0.6190858,0.7110492347585627
0.6058,0.7330975866989268
0.62188786,0.7100835557696296
0.62650084,0.7035177318778518
0.6411026,0.6821506067668568
0.6253502,0.7006011889003875
0.61362517,0.7195715414365544
0.6285083,0.6939925700309197
0.6182008,0.7106770233985424
0.6076079,0.7283531686070218
0.62581766,0.7003502253361866
0.61943096,0.7114491086446599
0.61901903,0.7081610439870538
0.6011451,0.7396135371993644
0.62214863,0.7088356868908187
0.62763083,0.6942600294614377
0.6102345,0.7215179779253521
0.6216359,0.7126566122517268
0.6122782,0.7241128239330906
0.6123483,0.720079664408867
0.6291362,0.6984354969696563
0.5927445,0.7438899542918114
0.61756086,0.7162460340420737
0.60879946,0.7213726708850181
0.6031803,0.7359148607816397
0.61007905,0.7181520336552067
0.6062754,0.7284009610660771
0.6113808,0.7216100933392985
0.6149969,0.7137015831673366
0.6091488,0.7222629856494667
0.6202806,0.7121819987118935
0.6313505,0.6958262338740854
0.6111361,0.7238066895776163
0.61039525,0.7268632527809743
0.60256743,0.7388530321366142
0.6078901,0.7283000640514101
0.62475693,0.7023211973275576
0.6082876,0.7303211669752511
0.6132587,0.7168660722845365
0.60101235,0.739245713366483
0.59642875,0.7347600562371943
0.60146785,0.7361264655815465
0.6081461,0.7270405360082786
0.61268175,0.7188023949802317
0.6070603,0.7273185305576136
0.6072946,0.7290525901499028
0.6095954,0.7246717740466113
0.6117544,0.7217661243329448
0.6134962,0.720401303309731
0.61739814,0.7152326215950318
0.6066477,0.7323206517327171
0.60576534,0.7283683051625173
0.6205575,0.7131850889696078
0.59495854,0.7406389827270572
0.6071554,0.727587930429763
0.6073761,0.7288218232255889
0.62182295,0.7073214567178869
0.60127825,0.7326324477094859
0.5999721,0.7380488872451062
0.6011534,0.7290019257561198
0.6080035,0.7249055804155707
0.60749686,0.7308880069156888
0.6024828,0.7302979718126739
0.59497976,0.7436475795503508
0.5999251,0.7398837968852063
0.61210084,0.7205729006931239
0.60453814,0.736385962737066
0.6049194,0.7296737691103888
0.59794295,0.7368264059848466
0.6037742,0.7307625053803111
0.59865654,0.7376929556448701
0.6006383,0.7389520771039291
0.60164845,0.7328626241240066
0.60056263,0.7337955441041287
0.5932113,0.7440558471878724
0.5925204,0.7477229499852661
0.6056958,0.7275741044593019
0.5980176,0.7379413331904753
0.59069884,0.7479409211050191
0.60521126,0.7288542406544183
0.590699,0.7485599067331766
0.5859852,0.7538712392173365
0.5811901,0.7569593527924262
0.6054096,0.7314596315982405
0.59112704,0.7496335083527667
0.5898583,0.750240552061008
0.59109414,0.7495661047647585
0.58882546,0.7530198610523122
0.602452,0.735671250693342
0.58675957,0.7485345871925412
0.5966618,0.7445810122069981
0.581236,0.7618233999169098
0.6018846,0.7368943399290282
0.5939302,0.7471799941732458
0.5968448,0.7384282621610271
0.59001565,0.7474753893793038
0.5938774,0.743538491036334
0.5901828,0.7418116493131781
0.59461105,0.745038327152769
0.59613144,0.74052751372339
0.59774435,0.739745091099864
0.59090376,0.7501548061692771
0.5858453,0.751779311667146
0.5969908,0.7367226964489402
0.6011464,0.7310343702090935
0.6007181,0.7365156911016038
0.6050792,0.731072878370098
0.6086227,0.7293571843650599
0.584517,0.758043348388176
0.60580885,0.727760939871576
0.60798013,0.7315553435114504
0.57668865,0.7682699777652764
0.606587,0.7277931671283472
0.6002648,0.7386578251162221
0.5937749,0.7457174833303983
0.58063483,0.7617526396558785
0.59016097,0.7503577441077441
0.5843493,0.7528288247813403
0.59400904,0.7477194098205989
0.5871558,0.7530881948378476
0.6036056,0.7346755404476356
0.5836636,0.7570309660884035
0.5761306,0.7632496142562833
0.6024002,0.7345244418290964
0.59700346,0.7431980774810267
0.5854456,0.7543597025342351
0.593631,0.7473990988399961
0.58641595,0.7533631772268136
0.5810907,0.7614839167888563
0.61118317,0.7287081020240753
0.5824983,0.7580465587044534
0.5935322,0.7469139517753913
0.57977986,0.760939510939511
0.58243096,0.7624060365687777
0.58841634,0.7513027937074703
0.6080296,0.7289200714573849
0.5824641,0.7575955757492312
0.5859606,0.7533372103127653
0.5979899,0.7417238137506144
0.58815295,0.7526506220833131
0.568676,0.7753549836308458
0.5791857,0.7646974967757737
0.5974622,0.739490800363155
0.5827009,0.7582430064256507
0.5633651,0.7794141941373577
0.57605785,0.7658739440203076
0.5641048,0.7782962232189632
0.58570886,0.7540634899057732
0.5964689,0.7428182538679776
0.5720032,0.7698466822544165
0.5797401,0.7585313092435451
0.5803828,0.757439367720593
0.5907917,0.7486012178308823
0.59125,0.7496980615600042
0.5962756,0.7436198741410129
0.5820352,0.7598246123167898
0.5822533,0.7581545393538491
0.57014793,0.7758723655130041
0.57886,0.7642467554195846
0.5975754,0.7405600290725475
0.5923791,0.7479410469058245
0.56989557,0.7695795465320419
0.57022274,0.7705781196859598
0.5859264,0.7510583772028568
0.5905712,0.7487156669967803
0.5769908,0.7600891005453568
0.58549404,0.7536881505085304
0.5769367,0.7624752335736409
0.5919016,0.7461819145290284
0.57684493,0.7624790090852984
0.57794976,0.7640328307148299
0.5808562,0.7593927617383173
0.5907805,0.7482815025879397
0.57634866,0.7583102352964979
0.57658195,0.7610112208946078
0.57576823,0.7655326629712766
0.57323635,0.7684447374455401
0.57732916,0.7660916294187412
0.5640604,0.7783279137037024
0.60225874,0.7394679370936214
0.58274573,0.7556818399579946
0.58024335,0.7587731258880772
0.59611976,0.7424347643097644
0.5765438,0.765349260399305
0.56940496,0.7729595866580875
0.5820656,0.7606382774162783
0.5913969,0.7443348233453966
0.59071875,0.7479902088572656
0.57573485,0.762595692676628
0.57534814,0.764650246456323
0.5648291,0.7747225209309472
0.57664037,0.7726429107026016
0.571282,0.7701828437582161
0.58272856,0.7571715630604277
0.5642738,0.7759709139934754
0.57084703,0.7705049346428656
0.57190394,0.7659657257582637
0.56202734,0.7798411406191554
0.580139,0.7625684039477143
0.56995356,0.7720913107511045
0.55957055,0.7847405429835717
0.5945197,0.7466714039222936
0.5659216,0.7748675773226943
0.60382545,0.7369156018607645
0.5890342,0.7512887670006798
0.58534193,0.751261816805378
0.57441366,0.7660071920078596
0.56666696,0.7732174443544891
0.58297527,0.7559730794030951
0.58682543,0.7559678884752183
0.5772673,0.7634147393235494
0.57919014,0.7570709176021887
0.5799612,0.7629892532020419
0.5819403,0.7592755203550658
0.57240695,0.7658887937362369
0.5821054,0.764260572283495
0.55336046,0.7922248932032889
0.57016057,0.7724155392494076
0.5766791,0.7641842593791824
0.5619632,0.7799108725714783
0.5615465,0.7801801801801802
0.5748956,0.7651818839664143
0.5701622,0.7726351596551342
0.57755977,0.7661290245581471
0.58288944,0.7600003817759262
0.5849097,0.7507722766984359
0.5780556,0.7624390803279628
0.5680978,0.7747003693656414
0.5706275,0.7745226764520383
0.56240463,0.7861664408278399
0.58205175,0.7564989603001984
0.5663862,0.7725882032890401
0.56670916,0.7772255968384134
0.5651573,0.7725880440776121
0.5765692,0.7616781574740208
0.5945188,0.7477630650800466
0.56567127,0.7775635571572764
0.5678153,0.774644122678397
0.57417905,0.7647182392846132
0.5360864,0.8058684690483853
0.56782526,0.77441126024601
0.55758965,0.7835789465623719
0.55818343,0.7796141184795483
0.5882515,0.7521101163146618
0.5820842,0.7573365442089292
0.5655799,0.7732196720307452
0.57343364,0.769074870570637
0.57237047,0.7697532443236269
0.5722866,0.7728402710847981
0.5667251,0.7739219244744107
0.5741472,0.768331188552507
0.5579369,0.7862028819543849
0.5810571,0.7615391236157067
0.56484354,0.7737217263110773
0.5713215,0.7676241160603631
0.5635436,0.7768106714999674
0.5686554,0.7731484136907835
0.5628032,0.7790051701869163
0.57252383,0.7669686652432339
0.567993,0.7736772285617823
0.5759305,0.7680629770992367
0.56774056,0.7746895644727183
0.5718807,0.7663083365712559
0.5673815,0.7741416247221293
0.57676184,0.7626187365711032
0.5666295,0.7752610708973344
0.57577807,0.7676189058457885
0.561262,0.779576946923709
0.58078337,0.7621277510932684
0.56068003,0.7805773751505075
0.5723976,0.7698245130229204
0.5608627,0.779306219523283
0.57047445,0.7697583594254165
0.5707835,0.7707553824449487
0.56119585,0.7802750469373163
0.56837094,0.775577661831317
0.5615465,0.781332398545332
0.5759189,0.7644619895324113
0.5665468,0.7757698780638151
0.5757879,0.7673915989159892
0.5742735,0.7661439242574519
0.5639781,0.7793414672357597
0.572379,0.7694735636134502
0.56631446,0.7761427841378553
0.57250667,0.7682935093320353
0.563978,0.7782335577148488
0.56406665,0.773651811404531
0.5758008,0.765129836225768
0.5515764,0.7922401378240757
0.56726956,0.7724657271594286
0.5840825,0.7585401953655388
0.5891645,0.7547216711680489
0.5617012,0.7793405390090472
0.5811517,0.7602261412377451
0.5709914,0.7700423921110614
0.577965,0.7626454198192412
0.5747245,0.7636312731854134
0.5594927,0.7839348926773423
0.5711118,0.7711589518587163
0.56060904,0.7824580017683466
0.5746347,0.7700305355308232
0.5853053,0.7540997092133456
0.57694495,0.7657383814787201
0.56104875,0.783920364888679
0.562049,0.7812749361443804
0.5764804,0.7659053122319807
0.56870806,0.7716589601786834
0.5595743,0.7825929152148663
0.5735336,0.7687396287263573
0.55427945,0.784602626785543
0.5507794,0.7909069649757713
0.5825048,0.7642814219944647
0.57480025,0.7680152593779207
0.5569515,0.7849755774706351
0.54662573,0.7946684519585053
0.5603407,0.7803008758549569
0.553125,0.7875020992979948
0.55258465,0.7912306696837084
0.554608,0.784447111795178
0.5670579,0.7749702069715206
0.5639472,0.7779047640926093
0.5560248,0.7893568320303437
0.5670539,0.7742577187230043
0.55842865,0.783302436440678
0.5650335,0.7757626442499482
0.5602068,0.7784167041000064
0.5604781,0.7800008611657314
0.56184417,0.7760650507199063
0.5822871,0.758795278655493
0.56397516,0.7811447779304181
0.55211306,0.7909782346245386
0.5720484,0.7720972623964464
0.564212,0.7763689698570616
0.54001063,0.7999693807739965
0.56940925,0.7730890101322044
0.5652208,0.7743689342802806
0.54988873,0.7893935736508959
0.5408554,0.7994671647961293
0.57413375,0.7656954912607721
0.58786404,0.7542356999709332
0.5428813,0.7973730309477627
0.56416327,0.7798448333416468
0.56218934,0.7784963033581819
0.56270504,0.7793194569479144
0.5548166,0.7901122368849476
0.55429435,0.787117790831968
0.553872,0.7881595832295877
0.5506782,0.7925461473756171
0.5572957,0.7813293816773823
0.58334017,0.7617787784970447
0.5627334,0.7770870032059244
0.5533503,0.7890511005108897
0.55092144,0.7904996773962292
0.5542567,0.7879336266470276
0.5697763,0.7727968544361977
0.5722332,0.7696633683106685
0.56725883,0.7760452326999341
0.5669986,0.7767255027598274
0.54319113,0.7938775549356734
0.5563515,0.7854078654274521
0.5654358,0.7769425261186214
0.5423345,0.7976323066287733
0.5466923,0.7923909402755802
0.5417514,0.7986493655459174
0.56887794,0.7735182086313345
0.57831323,0.764941295895501
0.5568412,0.7786272321428571
0.5642159,0.7803225412012854
0.5772502,0.7647558752171354
0.5337444,0.8082040091687362
0.55898255,0.7818743571212798
0.5536475,0.7876462503608606
0.56027454,0.782798960594132
0.5637059,0.7774377917714983
0.5462924,0.7944309822795258
0.56147265,0.7840230796031902
0.55251384,0.7882989231826975
0.55060744,0.7901504536051032
0.56808525,0.7719611640025357
0.5569492,0.7839458589447844
0.57332003,0.7736769459846939
0.5597751,0.7775009183357359
0.57184196,0.7693447901166608
0.5592406,0.7805565370263445
0.561262,0.7794931571903467
0.56197,0.7789656265273706
0.5572131,0.7880729862038275
0.55332303,0.787980040092049
0.53903484,0.8033041161316579
0.55835956,0.7817209291665235
0.55367994,0.7892339683070818
0.5562172,0.7791165006080005
0.5671663,0.7760598551643327
0.57302165,0.7698591460387874
0.55796194,0.7863512014080196
0.5486326,0.7948301017891104
0.57016444,0.7706345563321391
0.55012774,0.7931059160305343
0.54816,0.7936624787801929
0.5664385,0.7740465857592749
0.5598398,0.7816396507241608
0.54996115,0.7968163287200944
0.54964036,0.7927994838339666
0.5615114,0.7804875954771928
0.534806,0.8067092865470252
0.55450904,0.7888383431518905
0.548936,0.7928884717779778
0.5552181,0.7859786323764908
0.5350727,0.8063343081563596
0.54792833,0.7908382030661768
0.58067524,0.7664514404882915
0.5524642,0.7897021976550694
0.5588578,0.7817879428206784
0.55164754,0.791932276923283
0.5666223,0.7744419792284298
0.5479795,0.7896481641261623
0.56255114,0.7761814969396632
0.552708,0.7934164052576378
0.56062365,0.7789988490320016
0.54587734,0.7990485474676658
0.54265535,0.7985423389340158
0.55787504,0.7820226926098812
0.54287356,0.7965474663598427
0.54766846,0.7896584981982026
0.5634686,0.7829948473583741
0.548823,0.7924157661191069
0.5682961,0.775455217902874
0.5552411,0.7899070374974559
0.5441898,0.798798844748771
0.530723,0.812195609603502
0.5532588,0.7917243855399944
0.55431426,0.7880667155313268
0.5452626,0.7961030376140672
0.51956284,0.819164915825689
0.536813,0.8003518232808964
0.54572177,0.7994480334881306
0.56633925,0.7755338096210894
0.5541929,0.7911084282717273
0.5533943,0.7877482781805957
0.54269636,0.8014872881315515
0.56840575,0.7724009046036762
0.5370306,0.8040055498582372
